framenumber,Timestamp,Pose-X,Pose-Y,Headrate,VelocityYaw,Standstill,Direction,CarSpeed,FrontWheelAngle
8359,2860149376,61.874000000000002331,8.3230000000000003979,-3.1197593212127685547,0.083169271779614833973,0,1,1.171875,0.20544312894344329834
8360,2860169368,61.846000000000003638,8.3220000000000009521,-3.1180715560913085938,0.084422024882951224312,0,1,1.171875,0.20544312894344329834
8361,2860169368,61.846000000000003638,8.3220000000000009521,-3.1180715560913085938,0.085327535867691040039,0,1,1.203125,0.216561928391456604
8362,2860189367,61.817000000000000171,8.32099999999999973,-3.1163451671600341797,0.086323762751858296172,0,1,1.203125,0.216561928391456604
8363,2860209379,61.789000000000001478,8.3200000000000002842,-3.1145691871643066406,0.088745752334975974707,0,1,1.203125,0.216561928391456604
8364,2860229355,61.75999999999999801,8.3200000000000002842,-3.1127467155456542969,0.091233060605343599403,0,1,1.203125,0.216561928391456604
8365,2860249348,61.731000000000001648,8.3190000000000008384,-3.1109194755554199219,0.09139398740731130566,0,1,1.203125,0.216561928391456604
8366,2860269360,61.716999999999998749,8.3179999999999996163,-3.1090254783630371094,0.094643073774875713378,0,1,1.203125,0.216561928391456604
8367,2860269360,61.716999999999998749,8.3179999999999996163,-3.1090254783630371094,0.095675788819789886475,0,1,1.21875,0.22621218860149383545
8368,2860289357,61.689000000000000057,8.3170000000000001705,-3.1070768833160400391,0.097444369005204312106,0,1,1.21875,0.22621218860149383545
8369,2860309349,61.673999999999999488,8.3170000000000001705,-3.1050951480865478516,0.099126412039425154665,0,1,1.21875,0.22621218860149383545
8370,2860329356,61.646000000000000796,8.3160000000000007248,-3.1031098365783691406,0.0992308446133208788,0,1,1.21875,0.22621218860149383545
8371,2860349352,61.617000000000004434,8.3149999999999995026,-3.1010777950286865234,0.1016224019645237675,0,1,1.21875,0.22621218860149383545
8372,2860369361,61.588999999999998636,8.3130000000000006111,-3.0990808010101318359,0.099804788772786631745,0,1,1.21875,0.22621218860149383545
8373,2860369361,61.588999999999998636,8.3130000000000006111,-3.0990808010101318359,0.099324218928813934326,0,1,1.25,0.23344989120960235596
8374,2860389361,61.573999999999998067,8.3130000000000006111,-3.0970492362976074219,0.10157823562622070312,0,1,1.25,0.23344989120960235596
8375,2860409349,61.545999999999999375,8.3119999999999993889,-3.0950255393981933594,0.10124559232609879611,0,1,1.25,0.23344989120960235596
8376,2860429346,61.517000000000003013,8.3100000000000004974,-3.0929596424102783203,0.10331034594764411383,0,1,1.25,0.23344989120960235596
8377,2860449347,61.48900000000000432,8.3090000000000010516,-3.0908570289611816406,0.10512541618402479471,0,1,1.25,0.23344989120960235596
8378,2860469351,61.460000000000000853,8.3070000000000003837,-3.0887846946716308594,0.1035959952784833854,0,1,1.25,0.23344989120960235596
8379,2860469351,61.460000000000000853,8.3070000000000003837,-3.0887846946716308594,0.10330431908369064331,0,1,1.2656251192092895508,0.23890438675880432129
8380,2860489346,61.431000000000004491,8.3060000000000009379,-3.0866672992706298828,0.10589624411107660673,0,1,1.2656251192092895508,0.23890438675880432129
8381,2860509359,61.417000000000001592,8.3049999999999997158,-3.0845654010772705078,0.1050266423504409713,0,1,1.2656251192092895508,0.23890438675880432129
8382,2860529348,61.389000000000002899,8.3030000000000008242,-3.0824253559112548828,0.10706114192884211289,0,1,1.2656251192092895508,0.23890438675880432129
8383,2860549348,61.359999999999999432,8.3019999999999996021,-3.0802764892578125,0.10744333267211914062,0,1,1.2656251192092895508,0.23890438675880432129
8384,2860569343,61.332000000000000739,8.3000000000000007105,-3.0781502723693847656,0.10633742877858136378,0,1,1.2656251192092895508,0.23890438675880432129
8385,2860569343,61.332000000000000739,8.3000000000000007105,-3.0781502723693847656,0.10741709917783737183,0,1,1.28125,0.24268060922622680664
8386,2860589347,61.303000000000004377,8.2980000000000000426,-3.0759537220001220703,0.10980555735166444564,0,1,1.28125,0.24268060922622680664
8387,2860609345,61.274000000000000909,8.2959999999999993747,-3.0738096237182617188,0.10721563565658324968,0,1,1.28125,0.24268060922622680664
8388,2860629344,61.25999999999999801,8.2949999999999999289,-3.0716042518615722656,0.11027410653979964617,0,1,1.28125,0.24268060922622680664
8389,2860649355,61.231999999999999318,8.2930000000000010374,-3.0694553852081298828,0.10738427132289156407,0,1,1.28125,0.24268060922622680664
8390,2860669345,61.203000000000002956,8.2910000000000003695,-3.0672135353088378906,0.11214856924922421422,0,1,1.28125,0.24268060922622680664
8391,2860669345,61.203000000000002956,8.2910000000000003695,-3.0672135353088378906,0.11305557191371917725,0,1,1.28125,0.24184143543243408203
8392,2860689339,61.175000000000004263,8.2889999999999997016,-3.0649890899658203125,0.11125564384403212326,0,1,1.28125,0.24184143543243408203
8393,2860709349,61.146000000000000796,8.28700000000000081,-3.0627605915069580078,0.11136923832395326239,0,1,1.28125,0.24184143543243408203
8394,2860729334,61.118000000000002103,8.2840000000000006963,-3.0604996681213378906,0.11313101754416399203,0,1,1.28125,0.24184143543243408203
8395,2860749347,61.088999999999998636,8.2820000000000000284,-3.0582802295684814453,0.11089984274503798811,0,1,1.28125,0.24184143543243408203
8396,2860769332,61.075000000000002842,8.2810000000000005826,-3.0560452938079833984,0.11183066102066785419,0,1,1.28125,0.24184143543243408203
8397,2860769332,61.075000000000002842,8.2810000000000005826,-3.0560452938079833984,0.1118615269660949707,0,1,1.3125,0.23533798754215240479
8398,2860789331,61.045999999999999375,8.278000000000000469,-3.0538039207458496094,0.11207425681953042673,0,1,1.3125,0.23533798754215240479
8399,2860809332,61.018000000000000682,8.275999999999999801,-3.0515971183776855469,0.1103346016781192318,0,1,1.3125,0.23533798754215240479
8400,2860829331,60.98900000000000432,8.2729999999999996874,-3.0493621826171875,0.11175237564368453724,0,1,1.3125,0.23533798754215240479
8401,2860849331,60.960999999999998522,8.2699999999999995737,-3.04715728759765625,0.1102447509765625,0,1,1.3125,0.23533798754215240479
8402,2860869329,60.93200000000000216,8.2680000000000006821,-3.0449507236480712891,0.11033923140238829919,0,1,1.3125,0.23533798754215240479
8403,2860869329,60.93200000000000216,8.2680000000000006821,-3.0449507236480712891,0.11060116440057754517,0,1,1.3125,0.22684153914451599121
8404,2860889337,60.904000000000003467,8.2650000000000005684,-3.042781829833984375,0.10840133017227680801,0,1,1.3125,0.22684153914451599121
8405,2860909344,60.890000000000000568,8.2629999999999999005,-3.040637969970703125,0.10715548874300244442,0,1,1.3125,0.22684153914451599121
8406,2860929329,60.861000000000004206,8.2599999999999997868,-3.0385265350341796875,0.10565098506497060116,0,1,1.3125,0.22684153914451599121
8407,2860949333,60.832999999999998408,8.2569999999999996732,-3.0364084243774414062,0.10588435596572093322,0,1,1.3125,0.22684153914451599121
8408,2860969334,60.804000000000002046,8.2539999999999995595,-3.0342895984649658203,0.10593599882383811228,0,1,1.3125,0.22684153914451599121
8409,2860969334,60.804000000000002046,8.2539999999999995595,-3.0342895984649658203,0.10496269166469573975,0,1,1.328125,0.21845000982284545898
8410,2860989343,60.776000000000003354,8.2509999999999994458,-3.0322091579437255859,0.1039752372052693552,0,1,1.328125,0.21845000982284545898
8411,2861009347,60.748000000000004661,8.2479999999999993321,-3.0301506519317626953,0.10290471965421370271,0,1,1.328125,0.21845000982284545898
8412,2861029338,60.719000000000001194,8.2450000000000009948,-3.0281312465667724609,0.10101572532590838427,0,1,1.328125,0.21845000982284545898
8413,2861049341,60.691000000000002501,8.2420000000000008811,-3.0260753631591796875,0.10277875356660368111,0,1,1.328125,0.21845000982284545898
8414,2861069335,60.661999999999999034,8.2379999999999995453,-3.024066925048828125,0.10045204112991711065,0,1,1.328125,0.21845000982284545898
8415,2861069335,60.661999999999999034,8.2379999999999995453,-3.024066925048828125,0.10025291144847869873,0,1,1.3437501192092895508,0.20974379777908325195
8416,2861089329,60.64800000000000324,8.2370000000000000995,-3.0220539569854736328,0.10067860674974954405,0,1,1.3437501192092895508,0.20974379777908325195
8417,2861109331,60.620000000000004547,8.23300000000000054,-3.0200235843658447266,0.10150848013343197196,0,1,1.3437501192092895508,0.20974379777908325195
8418,2861129328,60.59100000000000108,8.2300000000000004263,-3.0180087089538574219,0.10075888443203005751,0,1,1.3437501192092895508,0.20974379777908325195
8419,2861149335,60.563000000000002387,8.2260000000000008669,-3.0160028934478759766,0.10025568580903909677,0,1,1.3437501192092895508,0.20974379777908325195
8420,2861169340,60.535000000000003695,8.2230000000000007532,-3.0140295028686523438,0.0986448677442455929,0,1,1.3437501192092895508,0.20974379777908325195
8421,2861169340,60.535000000000003695,8.2230000000000007532,-3.0140295028686523438,0.098262861371040344238,0,1,1.3437501192092895508,0.20166692137718200684
8422,2861189337,60.506000000000000227,8.2189999999999994174,-3.0120267868041992188,0.10015082584653324516,0,1,1.3437501192092895508,0.20166692137718200684
8423,2861209324,60.478000000000001535,8.2149999999999998579,-3.0100641250610351562,0.098196915153052621861,0,1,1.3437501192092895508,0.20166692137718200684
8424,2861229325,60.450000000000002842,8.2110000000000002984,-3.0081312656402587891,0.096638139131861769404,0,1,1.3437501192092895508,0.20166692137718200684
8425,2861249322,60.420999999999999375,8.207000000000000739,-3.0061881542205810547,0.097170146505862614594,0,1,1.3437501192092895508,0.20166692137718200684
8426,2861269319,60.393000000000000682,8.2040000000000006253,-3.0042695999145507812,0.095942106617506309196,0,1,1.3437501192092895508,0.20166692137718200684
8427,2861269319,60.393000000000000682,8.2040000000000006253,-3.0042695999145507812,0.095476791262626647949,0,1,1.359375,0.19379983842372894287
8428,2861289316,60.36500000000000199,8.1999999999999992895,-3.0023772716522216797,0.094630607707611238966,0,1,1.359375,0.19379983842372894287
8429,2861309320,60.350000000000001421,8.1980000000000003979,-3.0005350112915039062,0.092094599116065475886,0,1,1.359375,0.19379983842372894287
8430,2861329316,60.322000000000002728,8.1940000000000008384,-2.9986591339111328125,0.093812631544863661626,0,1,1.359375,0.19379983842372894287
8431,2861349316,60.294000000000004036,8.1890000000000000568,-2.9968249797821044922,0.091707706451416015625,0,1,1.359375,0.19379983842372894287
8432,2861369316,60.265000000000000568,8.1850000000000004974,-2.9950082302093505859,0.0908374786376953125,0,1,1.359375,0.19379983842372894287
8433,2861369316,60.265000000000000568,8.1850000000000004974,-2.9950082302093505859,0.090368986129760742188,0,1,1.359375,0.18635235726833343506
8434,2861389315,60.237000000000001876,8.1810000000000009379,-2.9932241439819335938,0.08920877180944009055,0,1,1.359375,0.18635235726833343506
8435,2861409310,60.209000000000003183,8.1769999999999996021,-2.9914138317108154297,0.090538248117937689119,0,1,1.359375,0.18635235726833343506
8436,2861429317,60.181000000000004491,8.1730000000000000426,-2.9896197319030761719,0.089673604625344016661,0,1,1.359375,0.18635235726833343506
8437,2861449315,60.152000000000001023,8.1680000000000010374,-2.9878594875335693359,0.088021020577399550211,0,1,1.359375,0.18635235726833343506
8438,2861469317,60.124000000000002331,8.1639999999999997016,-2.9860551357269287109,0.090208569475083752454,0,1,1.359375,0.18635235726833343506
8439,2861469317,60.124000000000002331,8.1639999999999997016,-2.9860551357269287109,0.089970983564853668213,0,1,1.359375,0.17817060649394989014
8440,2861489310,60.096000000000003638,8.1590000000000006963,-2.9842908382415771484,0.088245760283677407432,0,1,1.359375,0.17817060649394989014
8441,2861509313,60.06799999999999784,8.1549999999999993605,-2.9825010299682617188,0.089476992116953937839,0,1,1.359375,0.17817060649394989014
8442,2861529303,60.054000000000002046,8.1520000000000010232,-2.9807593822479248047,0.087125948991341364835,0,1,1.359375,0.17817060649394989014
8443,2861549299,60.024999999999998579,8.1479999999999996874,-2.97901153564453125,0.087409812132104150462,0,1,1.359375,0.17817060649394989014
8444,2861569311,59.996999999999999886,8.1430000000000006821,-2.9772958755493164062,0.085731565821249439141,0,1,1.359375,0.17817060649394989014
8445,2861569311,59.996999999999999886,8.1430000000000006821,-2.9772958755493164062,0.085460200905799865723,0,1,1.359375,0.16841544210910797119
8446,2861589299,59.969000000000001194,8.1389999999999993463,-2.975616455078125,0.084021436421423165153,0,1,1.359375,0.16841544210910797119
8447,2861609312,59.941000000000002501,8.1340000000000003411,-2.9739527702331542969,0.083130207613586332149,0,1,1.359375,0.16841544210910797119
8448,2861629306,59.911999999999999034,8.1289999999999995595,-2.9722983837127685547,0.082744149264066341187,0,1,1.359375,0.16841544210910797119
8449,2861649312,59.884000000000000341,8.1240000000000005542,-2.9706783294677734375,0.080978418724138620521,0,1,1.359375,0.16841544210910797119
8450,2861669314,59.856000000000001648,8.1189999999999997726,-2.9691050052642822266,0.078658344340126543082,0,1,1.359375,0.16841544210910797119
8451,2861669314,59.856000000000001648,8.1189999999999997726,-2.9691050052642822266,0.076969318091869354248,0,1,1.359375,0.15824069082736968994
8452,2861689305,59.828000000000002956,8.1140000000000007674,-2.9675900936126708984,0.075779683438113559779,0,1,1.359375,0.15824069082736968994
8453,2861709290,59.800000000000004263,8.1089999999999999858,-2.9660763740539550781,0.075742785024559444729,0,1,1.359375,0.15824069082736968994
8454,2861729301,59.771999999999998465,8.1040000000000009805,-2.9646298885345458984,0.072284519484742390527,0,1,1.359375,0.15824069082736968994
8455,2861749291,59.743999999999999773,8.099000000000000199,-2.9631640911102294922,0.073326534483061839298,0,1,1.359375,0.15824069082736968994
8456,2861769293,59.715000000000003411,8.0939999999999994174,-2.96173095703125,0.071649538995075104375,0,1,1.359375,0.15824069082736968994
8457,2861769293,59.715000000000003411,8.0939999999999994174,-2.96173095703125,0.072193197906017303467,0,1,1.375,0.14817082881927490234
8458,2861789297,59.687000000000004718,8.0890000000000004121,-2.9602186679840087891,0.075599332495561444301,0,1,1.375,0.14817082881927490234
8459,2861809299,59.673000000000001819,8.0860000000000002984,-2.9587612152099609375,0.072865352167175864717,0,1,1.375,0.14817082881927490234
8460,2861829291,59.645000000000003126,8.0809999999999995168,-2.9572908878326416016,0.073545787180839136687,0,1,1.375,0.14817082881927490234
8461,2861849519,59.617000000000004434,8.0760000000000005116,-2.9558291435241699219,0.072263412520846337372,0,1,1.375,0.14817082881927490234
8462,2861869290,59.588999999999998636,8.07099999999999973,-2.9544150829315185547,0.071521956029101566021,0,1,1.375,0.14817082881927490234
8463,2861869290,59.588999999999998636,8.07099999999999973,-2.9544150829315185547,0.072392202913761138916,0,1,1.375,0.13831077516078948975
8464,2861889290,59.560999999999999943,8.0649999999999995026,-2.9529931545257568359,0.0710964202880859375,0,1,1.375,0.13831077516078948975
8465,2861909290,59.533000000000001251,8.0600000000000004974,-2.9515700340270996094,0.071156024932861328125,0,1,1.375,0.13831077516078948975
8466,2861929291,59.505000000000002558,8.0549999999999997158,-2.9501857757568359375,0.069209453040531568324,0,1,1.375,0.13831077516078948975
8467,2861949298,59.475999999999999091,8.0489999999999994884,-2.9488720893859863281,0.065661337074504388944,0,1,1.375,0.13831077516078948975
8468,2861969295,59.448000000000000398,8.0440000000000004832,-2.9475431442260742188,0.066457226579592409976,0,1,1.375,0.13831077516078948975
8469,2861969295,59.448000000000000398,8.0440000000000004832,-2.9475431442260742188,0.066554725170135498047,0,1,1.375,0.12771646678447723389
8470,2861989289,59.420000000000001705,8.0380000000000002558,-2.9462864398956298828,0.062854072744040020981,0,1,1.375,0.12771646678447723389
8471,2862009280,59.392000000000003013,8.0329999999999994742,-2.9450693130493164062,0.060883739998673233607,0,1,1.375,0.12771646678447723389
8472,2862029297,59.36400000000000432,8.0270000000000010232,-2.9439051151275634766,0.058160459696904115434,0,1,1.375,0.12771646678447723389
8473,2862049281,59.335999999999998522,8.0210000000000007958,-2.9427857398986816406,0.056013572301933350905,0,1,1.375,0.12771646678447723389
8474,2862069284,59.307999999999999829,8.0160000000000000142,-2.9416942596435546875,0.054565827882165331142,0,1,1.375,0.12771646678447723389
8475,2862069284,59.307999999999999829,8.0160000000000000142,-2.9416942596435546875,0.053553048521280288696,0,1,1.375,0.11586339771747589111
8476,2862089289,59.280000000000001137,8.0099999999999997868,-2.9406282901763916016,0.053285152070136766744,0,1,1.375,0.11586339771747589111
8477,2862109286,59.265999999999998238,8.0069999999999996732,-2.9395449161529541016,0.054176827696029411507,0,1,1.375,0.11586339771747589111
8478,2862129286,59.237999999999999545,8.0009999999999994458,-2.9385001659393310547,0.05223751068115234375,0,1,1.375,0.11586339771747589111
8479,2862149293,59.210000000000000853,7.9960000000000004405,-2.9374451637268066406,0.052731654547129205857,0,1,1.375,0.11586339771747589111
8480,2862169290,59.18200000000000216,7.9900000000000002132,-2.9364066123962402344,0.051935356831845094772,0,1,1.375,0.11586339771747589111
8481,2862169290,59.18200000000000216,7.9900000000000002132,-2.9364066123962402344,0.051828347146511077881,0,1,1.328125,0.10317118465900421143
8482,2862189285,59.154000000000003467,7.9839999999999999858,-2.9353597164154052734,0.05235788851387651599,0,1,1.328125,0.10317118465900421143
8483,2862209286,59.126000000000004775,7.9779999999999997584,-2.9343178272247314453,0.052091854940944364027,0,1,1.328125,0.10317118465900421143
8484,2862229284,59.097999999999998977,7.9720000000000004192,-2.9333193302154541016,0.049929843448212010704,0,1,1.328125,0.10317118465900421143
8485,2862249282,59.070000000000000284,7.9660000000000001918,-2.9323046207427978516,0.050740547687581259717,0,1,1.328125,0.10317118465900421143
8486,2862269285,59.042000000000001592,7.9599999999999999645,-2.9313442707061767578,0.048010300286011782511,0,1,1.328125,0.10317118465900421143
8487,2862269285,59.042000000000001592,7.9599999999999999645,-2.9313442707061767578,0.048246253281831741333,0,1,1.3125,0.089534930884838104248
8488,2862289280,59.014000000000002899,7.9539999999999997371,-2.9304001331329345703,0.047218683332942615327,0,1,1.3125,0.089534930884838104248
8489,2862309281,59,7.9510000000000005116,-2.9295446872711181641,0.042770154583091163358,0,1,1.3125,0.089534930884838104248
8490,2862329282,58.972000000000001307,7.9450000000000002842,-2.9286634922027587891,0.044057550540441733911,0,1,1.3125,0.089534930884838104248
8491,2862349276,58.944000000000002615,7.9390000000000000568,-2.92784881591796875,0.040746038050917234019,0,1,1.3125,0.089534930884838104248
8492,2862369285,58.929999999999999716,7.9359999999999999432,-2.9270386695861816406,0.040489096495932304365,0,1,1.3125,0.089534930884838104248
8493,2862369285,58.929999999999999716,7.9359999999999999432,-2.9270386695861816406,0.040087047964334487915,0,1,1.28125,0.07589867711067199707
8494,2862389269,58.902999999999998693,7.930000000000000604,-2.9262807369232177734,0.037926974727975744373,0,1,1.28125,0.07589867711067199707
8495,2862409279,58.875,7.9240000000000003766,-2.9255449771881103516,0.036769601954393896226,0,1,1.28125,0.07589867711067199707
8496,2862429269,58.847000000000001307,7.9180000000000001492,-2.9248557090759277344,0.034480645932096903872,0,1,1.28125,0.07589867711067199707
8497,2862449274,58.819000000000002615,7.9119999999999999218,-2.9241592884063720703,0.034812330395184408471,0,1,1.28125,0.07589867711067199707
8498,2862469266,58.804999999999999716,7.9089999999999998082,-2.9235107898712158203,0.032437901918579932492,0,1,1.28125,0.07589867711067199707
8499,2862469266,58.804999999999999716,7.9089999999999998082,-2.9235107898712158203,0.03179517015814781189,0,1,1.25,0.063940726220607757568
8500,2862489271,58.777000000000001023,7.902000000000000135,-2.9228880405426025391,0.031129684009661651167,0,1,1.25,0.063940726220607757568
8501,2862509274,58.749000000000002331,7.8959999999999999076,-2.9222936630249023438,0.029714418722201436929,0,1,1.25,0.063940726220607757568
8502,2862529272,58.721000000000003638,7.8900000000000005684,-2.9217009544372558594,0.029638393221646384262,0,1,1.25,0.063940726220607757568
8503,2862549273,58.707000000000000739,7.8870000000000004547,-2.9211525917053222656,0.027416765758391772184,0,1,1.25,0.063940726220607757568
8504,2862569267,58.679000000000002046,7.8810000000000002274,-2.9206087589263916016,0.027199798886199066245,0,1,1.25,0.063940726220607757568
8505,2862569267,58.679000000000002046,7.8810000000000002274,-2.9206087589263916016,0.027881404384970664978,0,1,1.203125,0.053975764662027359009
8506,2862589272,58.664999999999999147,7.8769999999999997797,-2.9200987815856933594,0.025492493911434252474,0,1,1.203125,0.053975764662027359009
8507,2862609359,58.637000000000000455,7.8710000000000004405,-2.9195947647094726562,0.025091694938054617814,0,1,1.203125,0.053975764662027359009
8508,2862629262,58.609000000000001762,7.8650000000000002132,-2.9191153049468994141,0.024089823773965842596,0,1,1.203125,0.053975764662027359009
8509,2862649262,58.582000000000000739,7.85800000000000054,-2.9186375141143798828,0.0238895416259765625,0,1,1.203125,0.053975764662027359009
8510,2862669266,58.554000000000002046,7.8520000000000003126,-2.9181854724884033203,0.022597561786470835021,0,1,1.203125,0.053975764662027359009
8511,2862669266,58.554000000000002046,7.8520000000000003126,-2.9181854724884033203,0.02171224541962146759,0,1,1.1875,0.045794013887643814087
8512,2862689265,58.539999999999999147,7.849000000000000199,-2.9177479743957519531,0.021875998432489985462,0,1,1.1875,0.045794013887643814087
8513,2862709262,58.526000000000003354,7.8460000000000000853,-2.9173529148101806641,0.019755942669964950131,0,1,1.1875,0.045794013887643814087
8514,2862729260,58.498000000000004661,7.8390000000000004121,-2.9169631004333496094,0.019492668108363572776,0,1,1.1875,0.045794013887643814087
8515,2862749274,58.469999999999998863,7.8330000000000001847,-2.9166128635406494141,0.017499594918566768048,0,1,1.1875,0.045794013887643814087
8516,2862769259,58.442000000000000171,7.8269999999999999574,-2.916286468505859375,0.016332000740056997617,0,1,1.1875,0.045794013887643814087
8517,2862769259,58.442000000000000171,7.8269999999999999574,-2.916286468505859375,0.016405444592237472534,0,1,1.15625,0.039395458996295928955
8518,2862789263,58.428000000000004377,7.8230000000000003979,-2.9159731864929199219,0.015660968453282003016,0,1,1.15625,0.039395458996295928955
8519,2862809263,58.414000000000001478,7.8200000000000002842,-2.9156484603881835938,0.01623630523681640625,0,1,1.15625,0.039395458996295928955
8520,2862829262,58.386000000000002785,7.8140000000000000568,-2.9153680801391601562,0.014019713436843717069,0,1,1.15625,0.039395458996295928955
8521,2862849261,58.359000000000001762,7.8070000000000003837,-2.9150590896606445312,0.015450296440603280071,0,1,1.15625,0.039395458996295928955
8522,2862869271,58.33100000000000307,7.8010000000000001563,-2.9147744178771972656,0.014226475934396083656,0,1,1.15625,0.039395458996295928955
8523,2862869271,58.33100000000000307,7.8010000000000001563,-2.9147744178771972656,0.01342036854475736618,0,1,1.140625,0.034465424716472625732
8524,2862889260,58.303000000000004377,7.7949999999999999289,-2.9144837856292724609,0.01453960918128994334,0,1,1.140625,0.034465424716472625732
8525,2862909257,58.303000000000004377,7.7949999999999999289,-2.9141538143157958984,0.016501040829952618588,0,1,1.140625,0.034465424716472625732
8526,2862929261,58.274999999999998579,7.7880000000000002558,-2.9138541221618652344,0.014981611374258354055,0,1,1.140625,0.034465424716472625732
8527,2862949258,58.246999999999999886,7.7820000000000000284,-2.9135689735412597656,0.014259569965768305322,0,1,1.140625,0.034465424716472625732
8528,2862969249,58.219000000000001194,7.7750000000000003553,-2.9132874011993408203,0.014084955325843896701,0,1,1.140625,0.034465424716472625732
8529,2862969249,58.219000000000001194,7.7750000000000003553,-2.9132874011993408203,0.014017384499311447144,0,1,1.125,0.030374547466635704041
8530,2862989256,58.204999999999998295,7.7720000000000002416,-2.9130206108093261719,0.013334852302426572837,0,1,1.125,0.030374547466635704041
8531,2863009253,58.191000000000002501,7.7690000000000001279,-2.9127542972564697266,0.013317675294116385065,0,1,1.125,0.030374547466635704041
8532,2863029253,58.164000000000001478,7.7620000000000004547,-2.9124917984008789062,0.013124942779541015625,0,1,1.125,0.030374547466635704041
8533,2863049256,58.136000000000002785,7.7560000000000002274,-2.9122192859649658203,0.013623578258915459288,0,1,1.125,0.030374547466635704041
8534,2863069257,58.108000000000004093,7.7490000000000005542,-2.9119753837585449219,0.012194500596015123151,0,1,1.125,0.030374547466635704041
8535,2863069257,58.108000000000004093,7.7490000000000005542,-2.9119753837585449219,0.012027333490550518036,0,1,1.125,0.026598356664180755615
8536,2863089252,58.094000000000001194,7.7460000000000004405,-2.9117314815521240234,0.012198159861010174701,0,1,1.125,0.026598356664180755615
8537,2863109243,58.079999999999998295,7.7430000000000003268,-2.911518096923828125,0.010674034730423612866,0,1,1.125,0.026598356664180755615
8538,2863129249,58.051999999999999602,7.7359999999999997655,-2.9113047122955322266,0.010666031605313328404,0,1,1.125,0.026598356664180755615
8539,2863149248,58.024000000000000909,7.7300000000000004263,-2.9110808372497558594,0.011194312004418581485,0,1,1.125,0.026598356664180755615
8540,2863169247,57.996000000000002217,7.722999999999999865,-2.9108633995056152344,0.010872430828572678119,0,1,1.125,0.026598356664180755615
8541,2863169247,57.996000000000002217,7.722999999999999865,-2.9108633995056152344,0.0094402693212032318115,0,1,1.09375,0.023136842995882034302
8542,2863189241,57.983000000000004093,7.7199999999999997513,-2.9106848239898681641,0.0089314552239206923545,0,1,1.09375,0.023136842995882034302
8543,2863209245,57.969000000000001194,7.7170000000000005258,-2.9104948043823242188,0.0094990805610850499729,0,1,1.09375,0.023136842995882034302
8544,2863229249,57.941000000000002501,7.7099999999999999645,-2.910282135009765625,0.010631342359457797084,0,1,1.09375,0.023136842995882034302
8545,2863249243,57.913000000000003809,7.7030000000000002913,-2.9100782871246337891,0.010195452892459535774,0,1,1.09375,0.023136842995882034302
8546,2863269240,57.899000000000000909,7.7000000000000001776,-2.9098715782165527344,0.010336995953445752769,0,1,1.09375,0.023136842995882034302
8547,2863269240,57.899000000000000909,7.7000000000000001776,-2.9098715782165527344,0.010501629672944545746,0,1,1.09375,0.0200949106365442276
8548,2863289241,57.88499999999999801,7.6970000000000000639,-2.9096291065216064453,0.012122978598384535898,0,1,1.09375,0.0200949106365442276
8549,2863309247,57.856999999999999318,7.6900000000000003908,-2.9094078540802001953,0.011059304279028792095,0,1,1.09375,0.0200949106365442276
8550,2863329239,57.829000000000000625,7.6840000000000001634,-2.9092323780059814453,0.0087773146367922175171,0,1,1.09375,0.0200949106365442276
8551,2863349235,57.816000000000002501,7.6799999999999997158,-2.909038543701171875,0.0096936539712727705365,0,1,1.09375,0.0200949106365442276
8552,2863369237,57.788000000000003809,7.6740000000000003766,-2.9088797569274902344,0.0079385448295990722334,0,1,1.09375,0.0200949106365442276
8553,2863369237,57.788000000000003809,7.6740000000000003766,-2.9088797569274902344,0.0062561882659792900085,0,1,1.09375,0.016738291829824447632
8554,2863389244,57.774000000000000909,7.6710000000000002629,-2.9087557792663574219,0.0061967142066682908558,0,1,1.09375,0.016738291829824447632
8555,2863409250,57.746000000000002217,7.6640000000000005898,-2.9086399078369140625,0.0057918339219913718419,0,1,1.09375,0.016738291829824447632
8556,2863429234,57.731999999999999318,7.6610000000000004761,-2.9085123538970947266,0.0063828032335536402306,0,1,1.09375,0.016738291829824447632
8557,2863449241,57.704000000000000625,7.6539999999999999147,-2.9084146022796630859,0.0048858708167961529059,0,1,1.09375,0.016738291829824447632
8558,2863469231,57.689999999999997726,7.650999999999999801,-2.9082953929901123047,0.005963446200639381696,0,1,1.09375,0.016738291829824447632
8559,2863469231,57.689999999999997726,7.650999999999999801,-2.9082953929901123047,0.0058581782504916191101,0,1,1.078125,0.01212294306606054306
8560,2863489236,57.663000000000003809,7.6440000000000001279,-2.9082000255584716797,0.0047671797870844790507,0,1,1.078125,0.01212294306606054306
8561,2863509243,57.63499999999999801,7.6379999999999999005,-2.9080834388732910156,0.0058272947058861431641,0,1,1.078125,0.01212294306606054306
8562,2863529230,57.621000000000002217,7.6340000000000003411,-2.9079849720001220703,0.0049265459132909056317,0,1,1.078125,0.01212294306606054306
8563,2863549239,57.606999999999999318,7.6310000000000002274,-2.9078631401062011719,0.0060888547114247813796,0,1,1.078125,0.01212294306606054306
8564,2863569233,57.579000000000000625,7.6240000000000005542,-2.907749176025390625,0.0056999140147317639213,0,1,1.078125,0.01212294306606054306
8565,2863569233,57.579000000000000625,7.6240000000000005542,-2.907749176025390625,0.0055265030823647975922,0,1,1.078125,0.0063537573441863059998
